timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1787584789612,1.03980,1.40743,0.21754,0.112883,0.617513,1.059795,,,
1787584789612,0.42307,1.39173,0.19149,0.567654,-0.351864,1.004511,,,
1787584789612,-0.37204,1.50408,0.49579,0.864305,-0.287417,1.103636,,,
1787584789612,-1.00384,1.00105,1.74823,0.762204,0.222901,1.074971,,,
1787584789612,-1.00384,1.00105,1.74823,0.762204,0.222901,1.074971,,,
1787584789612,-1.44478,0.21479,3.73416,0.241687,0.433513,0.832125,,,
1787584789612,-1.27084,-0.20674,4.05046,-0.311172,0.078104,0.462647,,,
1787584789612,-0.56891,0.10879,2.75825,-0.450956,-0.277633,0.231823,,,
1787584789612,0.14495,0.78022,1.50324,-0.358181,-0.295401,0.444234,,,
1787584789612,-0.39192,0.98129,0.27378,-0.141952,-0.135660,0.663309,,,
1787584789612,-0.40152,0.22638,-0.27434,0.051041,-0.125023,0.628922,,,
1787584789612,-0.40152,0.22638,-0.27434,0.051041,-0.125023,0.628922,,,
1787584789612,-0.81518,0.03748,-1.26654,-0.339151,-0.321750,0.220239,,,
1787584789612,-0.44180,0.73710,-3.71973,-0.423836,0.654561,0.246388,,,
1787584789612,-0.91862,0.05622,-3.13361,-0.073785,0.671854,0.091876,,,
1787584789612,-1.53037,-0.71360,-1.42884,-0.344108,-0.212152,-0.688194,,,
1787584789612,-1.50731,0.78223,-2.45735,-0.711589,0.045204,-1.103365,,,
1787584789612,-1.18353,1.76450,-2.47454,-0.360395,0.791672,-0.625641,,,
1787584789612,-1.18353,1.76450,-2.47454,-0.360395,0.791672,-0.625641,,,
1787584789612,-2.19000,0.65644,0.10604,-0.120025,0.345978,-0.524263,,,
1787584789612,-2.74406,0.30151,1.02904,0.104826,-0.166222,-0.804054,,,
1787584789612,-2.85290,0.22927,2.18264,0.158165,-0.372329,-1.107475,,,
1787584789612,-2.32681,-0.05840,2.86811,0.000250,-0.570096,-1.221355,,,
1787584789612,-1.75985,-0.61841,2.56035,-0.016709,-0.821632,-1.175507,,,
1787584789612,-1.02121,-0.98172,2.00215,0.087593,-1.065896,-1.167621,,,
1787584789612,-1.02121,-0.98172,2.00215,0.087593,-1.065896,-1.167621,,,
1787584789612,0.32412,-1.50639,0.75637,-0.106968,-1.040269,-1.207547,,,
1787584789612,2.23644,-1.26840,-0.96400,-0.376571,-0.848805,-0.816988,,,
1787584789612,3.77883,-0.62742,-3.45413,-0.174858,0.056326,-0.023401,,,
1787584789612,3.41693,-0.22896,-3.86983,-0.209700,0.876927,-0.243483,,,
1787584789612,5.44311,0.54534,-4.84933,0.090540,1.794181,-0.528394,,,
1787584789612,5.76738,1.88919,-1.69681,-0.138500,2.144579,1.307192,,,
1787584789612,5.76738,1.88919,-1.69681,-0.138500,2.144579,1.307192,,,
1787584789612,2.10001,-0.23500,0.10730,-0.572105,0.892605,1.799940,,,
1787584789612,-0.13628,-0.19164,-0.78829,0.029196,0.320430,1.221002,,,
1787584789612,-0.49547,0.68453,0.22515,0.429227,0.675706,1.449557,,,
1787584789612,-1.51635,-0.02616,1.32968,0.084752,-0.153079,1.462812,,,
1787584789612,-3.17353,-0.72499,-0.72987,0.389259,-0.851416,0.565015,,,
