timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1788569635887,-0.00272,-0.38383,0.51388,-0.394096,-0.081846,0.074043,13.1355584,77.5888637,40.09
1788569635887,-0.11056,-0.15404,0.13658,-0.272825,-0.167219,0.098439,,,
1788569635887,-0.11056,-0.15404,0.13658,-0.272825,-0.167219,0.098439,,,
1788569635887,-0.22212,0.03062,-0.11637,0.068177,-0.466804,0.082492,,,
1788569635887,-0.61983,0.07875,0.35424,0.279009,-0.195122,0.124004,,,
1788569635887,-0.51854,0.47257,1.69285,-0.258304,-0.372344,0.142848,,,
1788569635887,-1.20317,0.37681,2.48174,-1.196487,0.065430,0.064080,,,
1788569635887,-0.09854,0.47545,1.87445,-1.488526,0.667643,0.146571,,,
1788569635887,-0.89274,0.34277,-0.05500,-0.932564,1.018562,0.006030,,,
1788569635887,-0.89274,0.34277,-0.05500,-0.932564,1.018562,0.006030,,,
1788569635887,-0.61265,-0.56483,-0.64428,-0.100377,0.993057,-0.138505,,,
1788569635887,-2.65555,-0.71289,2.91182,-0.931366,0.846953,-0.645331,,,
1788569635887,-1.90824,-2.06146,3.28155,-1.967095,-0.261310,-0.859011,,,
1788569635887,-1.69814,-0.27062,1.02001,-0.915934,-0.721844,-0.551088,,,
1788569635887,-2.26208,0.74951,1.70250,-0.130774,-1.799794,-0.685358,,,
1788569635887,0.07736,1.27827,1.58459,0.202899,-3.168697,-0.338507,,,
1788569635887,0.07736,1.27827,1.58459,0.202899,-3.168697,-0.338507,,,
1788569635887,-0.95103,-0.76181,2.56071,-4.494458,1.692880,-1.043651,,,
1788569635887,2.24877,1.23493,-2.56996,-2.297207,0.596888,0.054768,,,
1788569635887,1.39040,2.21323,-2.39481,1.450111,-0.958470,0.218113,,,
1788569635887,0.77507,-0.40623,-1.30687,1.656567,-1.289070,-0.820204,,,
1788569635887,4.13476,0.81506,-3.24048,1.599542,-1.148660,-0.140549,,,
1788569635887,4.36733,1.96755,0.17823,0.857328,-1.341353,1.337646,,,
1788569635887,4.36733,1.96755,0.17823,0.857328,-1.341353,1.337646,,,
1788569635887,2.15636,0.34025,1.61727,0.260162,-2.607862,1.737299,,,
1788569635887,1.03764,-0.57131,-0.76682,0.493021,-2.312188,1.436590,,,
1788569635887,0.75051,0.01969,-0.40819,0.744799,-1.038468,1.096397,,,
1788569635887,0.84820,0.93643,1.38135,-0.292877,-3.285711,0.645279,,,
1788569635887,-2.53785,-1.64907,-2.99191,-1.152635,-5.472803,1.734620,,,
1788569635887,-8.66808,-0.60297,-9.69927,1.709053,0.257492,-1.446292,,,
1788569635887,-8.66808,-0.60297,-9.69927,1.709053,0.257492,-1.446292,,,
1788569635887,4.04403,-0.46772,2.46217,1.653089,-2.801685,-1.021378,,,
1788569635887,-9.05531,2.74976,-7.44010,0.836195,1.975433,-0.333660,,,
1788569635887,6.07251,1.77295,6.71321,-0.157633,1.688799,-0.419194,,,
1788569635887,1.93589,-0.69689,2.14920,-0.795473,0.918133,-0.841416,,,
1788569635887,-0.17096,0.84936,0.26650,-0.412061,1.276213,-0.941864,,,
1788569635887,0.31796,0.39564,2.04483,-0.153906,4.207455,-0.396106,,,
1788569635887,0.31796,0.39564,2.04483,-0.153906,4.207455,-0.396106,,,
