timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1788438838001,-0.07580,-0.16752,-0.00947,-0.003489,0.110787,-0.008000,13.1321705,77.5895265,22.20
1788438838001,0.36225,-0.12673,0.41808,0.037125,0.020300,-0.014911,,,
1788438838001,0.22827,-0.33024,0.04459,-0.105422,0.047845,0.016973,,,
1788438838001,0.26077,-0.01808,-0.35116,0.076565,-0.004091,-0.017547,,,
1788438838001,0.26146,-0.00329,0.73214,0.006253,0.049357,0.009346,,,
1788438838001,0.31755,0.14729,0.27631,-0.070932,0.024942,0.040506,,,
1788438838001,0.31755,0.14729,0.27631,-0.070932,0.024942,0.040506,,,
1788438838001,0.05831,-0.04177,0.13398,0.000762,0.000276,0.016842,,,
1788438838001,0.45430,0.08813,-0.15171,-0.006660,0.057734,-0.000732,,,
1788438838001,0.19676,-0.20029,0.18469,0.016057,-0.040620,0.012952,,,
1788438838001,0.45157,0.17828,-0.10858,-0.016567,0.027760,0.019628,,,
1788438838001,0.17119,-0.20837,0.31815,-0.051441,0.074630,0.005762,,,
1788438838001,0.35097,-0.12006,-0.40135,0.032067,-0.064092,0.016718,,,
1788438838001,0.35097,-0.12006,-0.40135,0.032067,-0.064092,0.016718,,,
1788438838001,0.23323,-0.37445,-0.06818,0.016907,-0.008184,0.020626,,,
1788438838001,0.37602,-0.08234,0.11708,0.067370,0.000572,0.009990,,,
1788438838001,0.28886,-0.43905,0.12849,-0.058498,0.017583,0.026469,,,
1788438838001,0.19631,-0.11592,-0.51811,0.052850,-0.059453,0.024656,,,
1788438838001,0.14107,-0.10071,-0.01285,-0.039303,0.022140,0.025541,,,
1788438838001,-0.01451,-0.08175,0.30910,0.042339,-0.061836,0.011117,,,
1788438838001,-0.01451,-0.08175,0.30910,0.042339,-0.061836,0.011117,,,
1788438838001,0.19857,-0.02565,0.17800,-0.062203,0.005974,0.030809,,,
1788438838001,0.10701,-0.12039,-0.01215,-0.029628,0.009372,0.015800,,,
1788438838001,0.31271,0.04610,-0.10424,0.012892,-0.019825,0.006476,,,
1788438838001,0.08189,-0.00988,0.37149,-0.000916,0.022848,0.010800,,,
1788438838001,0.36750,0.20706,0.19414,-0.029887,-0.009798,0.035692,,,
1788438838001,-0.21677,-0.09590,0.55425,-0.034327,-0.015644,0.026893,,,
1788438838001,-0.21677,-0.09590,0.55425,-0.034327,-0.015644,0.026893,,,
1788438838001,0.08640,-0.00684,-0.67456,-0.112966,0.069842,0.018941,,,
1788438838001,0.03542,0.04937,-0.27854,0.112525,-0.050127,0.003206,,,
1788438838001,-0.08292,-0.03033,0.82953,0.020007,0.026404,0.012090,,,
1788438838001,0.29072,-0.00382,0.57354,-0.097173,0.009558,0.032842,,,
1788438838001,-0.06108,0.10635,-0.59060,-0.117615,0.048205,0.018754,,,
1788438839001,0.24035,-0.01238,-0.50261,0.136748,-0.022131,-0.019388,13.1322618,77.5894623,21.69
1788438839001,0.24035,-0.01238,-0.50261,0.136748,-0.022131,-0.019388,,,
1788438839001,0.20011,-0.22426,0.47357,-0.002910,0.032338,0.009620,,,
1788438839001,0.14519,-0.06371,0.44577,-0.084216,0.027781,0.018887,,,
1788438839001,0.16457,0.05036,0.01870,-0.106963,0.076322,0.017826,,,
1788438839001,0.38664,-0.01039,-0.40421,0.087344,-0.073233,0.002018,,,
