timestamp_ms,lat,lon,accuracy_m
1788569773997,13.1413189,77.5893959,14.16
1788569774997,13.1413771,77.5893115,14.19
1788569775997,13.1414329,77.5892305,14.22
1788569776997,13.1415026,77.589152,14.23
1788569777997,13.1415523,77.5890611,14.24
1788569778997,13.1416109,77.5889959,14.24
1788569779997,13.1416767,77.5889309,14.24
1788569780997,13.1417447,77.5888691,14.24
1788569781997,13.1418032,77.5888272,14.24
1788569782997,13.1418573,77.5887925,14.25
1788569783997,13.1419002,77.5887554,14.25
1788569784997,13.1419376,77.5887163,14.25
1788569785997,13.1419768,77.5886784,14.25
1788569786997,13.1420167,77.5886443,14.25
1788569787998,13.1420676,77.5886034,14.25
1788569788998,13.1421323,77.5885739,14.25
1788569789998,13.1421932,77.5885595,14.25
1788569790998,13.1422367,77.5885624,14.25
1788569791998,13.1422739,77.5885592,14.25
1788569792998,13.1423188,77.588563,14.25
1788569793998,13.1423647,77.5885524,14.25
1788569794998,13.1423978,77.588551,14.25
1788569795998,13.1423928,77.5886643,14.25
1788569796998,13.1423769,77.588709,14.25
1788569797998,13.1423724,77.5887472,14.25
1788569798998,13.142378,77.5887687,14.25
1788569799998,13.1423671,77.5887653,14.25
1788569800998,13.1423527,77.5887595,14.25
1788569801998,13.1423489,77.5887634,14.25
1788569802998,13.1423542,77.5887662,14.25
1788569803998,13.1423547,77.588763,14.25
1788569804998,13.1423522,77.5887687,14.25
1788569805998,13.1423522,77.5887687,14.25
1788569806998,13.1423522,77.5887687,14.25
1788569807998,13.1423522,77.5887687,14.25
1788569808998,13.1423522,77.5887687,14.25
1788569809998,13.1423422,77.5887622,14.25
1788569810998,13.1423542,77.5887592,14.25
1788569811998,13.1423495,77.588759,14.25
1788569812998,13.1423472,77.5887563,14.25
1788569813998,13.1423472,77.5887563,14.25
1788569814998,13.1423472,77.5887563,14.25
1788569815998,13.1423577,77.5887438,14.25
1788569816998,13.1423543,77.5887451,14.25
1788569817998,13.1423543,77.5887451,14.25
1788569818998,13.1423543,77.5887451,14.25
1788569819998,13.1423543,77.5887451,14.25
1788569820998,13.1423546,77.5887439,14.25
1788569821998,13.1423579,77.5887369,14.25
1788569822998,13.1423625,77.588725,14.25
1788569823998,13.1423557,77.5887203,14.25
1788569824998,13.1423571,77.5887153,14.25
1788569825999,13.1423495,77.5887106,14.25
1788569826999,13.1423496,77.5887026,14.25
1788569827999,13.1423493,77.5887069,14.25
1788569828999,13.1423576,77.5887061,14.25
1788569829999,13.1423505,77.5887184,14.25
1788569830999,13.1423517,77.5887166,14.25
1788569831999,13.1423508,77.5887153,14.25
1788569832999,13.14235,77.5887145,14.25
1788569833999,13.1423468,77.5887212,14.25
1788569834999,13.142345,77.5887186,14.25
1788569835999,13.1423434,77.5887174,14.25
1788569836999,13.1423551,77.5887216,14.25
1788569837999,13.1423735,77.5887216,14.25
1788569838999,13.142391,77.5887157,14.25
1788569839999,13.1424181,77.5886964,14.25
1788569840999,13.1424473,77.5886655,14.25
1788569841999,13.1424755,77.588639,14.25
1788569842999,13.1425081,77.5886191,14.25
1788569843999,13.142526,77.5885968,14.25
1788569844999,13.1425444,77.5885815,14.25
1788569845999,13.1425806,77.5885725,14.25
1788569846999,13.1426284,77.5885671,14.25
1788569847999,13.1426733,77.5885705,14.25
1788569848999,13.1427243,77.5885813,14.25
1788569849999,13.142786,77.5885978,14.25
1788569850999,13.1428489,77.5886103,14.25
1788569851999,13.1429057,77.588623,14.25
1788569852999,13.142958,77.5886272,14.25
1788569853999,13.1429997,77.5886297,14.25
1788569854999,13.1430197,77.5886216,14.25
1788569855999,13.1430465,77.5886167,14.25
1788569856999,13.1430877,77.5886156,14.25
1788569857999,13.1431413,77.5886058,14.25
1788569858999,13.1431979,77.5886011,14.25
1788569859999,13.1432185,77.5885899,14.25
1788569860999,13.1432631,77.5885827,14.25
1788569861999,13.1432997,77.5885575,14.25
1788569862999,13.1433194,77.5885538,14.25
1788569863999,13.1433322,77.5885518,14.25
1788569864999,13.1433459,77.58856,14.25
1788569865999,13.1433583,77.5885649,14.25
1788569866999,13.1433666,77.5886009,14.25
1788569867999,13.1433833,77.5886249,14.25
1788569868999,13.1433903,77.5886485,14.25
1788569869999,13.1434105,77.5886579,14.25
1788569870999,13.1433634,77.5887177,14.25
1788569871999,13.1433233,77.588756,14.25
1788569872999,13.1434127,77.588831,14.25
1788569873999,13.1434353,77.58892,14.25
1788569874999,13.1434594,77.5889999,14.25
1788569875999,13.1434886,77.5891071,14.25
1788569876999,13.1435135,77.5892033,14.25
1788569877999,13.1435647,77.5892813,14.25
1788569878999,13.1435812,77.5893642,14.25
1788569879999,13.1436386,77.5894451,14.25
1788569880999,13.1436693,77.5895043,14.25
1788569881999,13.1436937,77.5895552,14.25
1788569882999,13.1437447,77.5895711,14.25
1788569883999,13.1437813,77.5896091,14.25
1788569884999,13.1438421,77.5895822,14.25
1788569885999,13.1438933,77.5895543,14.25
1788569886999,13.1439561,77.5895507,14.25
1788569887999,13.1440026,77.589548,14.25
1788569888999,13.1440252,77.5895467,14.25
1788569889999,13.1440522,77.5895451,14.25
1788569890999,13.1440857,77.5895432,14.25
1788569891999,13.144146,77.5895308,14.25
1788569892999,13.1442237,77.5895209,14.25
1788569893999,13.1443092,77.5895098,14.25
1788569894999,13.144407,77.5894963,14.25
1788569895999,13.1444927,77.5894714,14.25
1788569896999,13.1445667,77.5894446,14.25
1788569897993,13.1446428,77.5894303,14.25
1788569898993,13.1446912,77.5893846,14.25
1788569899993,13.1447342,77.5893317,14.25
1788569900993,13.1447813,77.5892712,14.25
1788569901993,13.1447927,77.5892255,14.25
1788569902994,13.1448146,77.5891674,14.25
1788569903994,13.1448257,77.5891184,14.25
1788569904994,13.1448399,77.5890796,14.25
1788569905994,13.1448602,77.5890389,14.25
1788569906994,13.1448663,77.5889856,14.25
1788569907994,13.14489,77.5889219,14.25
1788569908994,13.144904,77.5888797,14.25
1788569909995,13.1449145,77.5888245,14.25
1788569910995,13.1449385,77.5887662,14.25
1788569911995,13.1449472,77.5887003,14.25
1788569912995,13.1449658,77.5886366,14.25
1788569913995,13.1449823,77.5885801,14.25
1788569914995,13.1449969,77.5885301,14.25
1788569915996,13.1450189,77.5884952,14.25
1788569916996,13.1450292,77.5884691,14.25
1788569917996,13.1450172,77.5884604,14.25
1788569918996,13.1450233,77.5884838,14.25
1788569919996,13.145022,77.5884911,14.25
1788569920996,13.145022,77.5884911,14.25
1788569921996,13.145022,77.5884911,14.25
1788569922996,13.145022,77.5884911,14.25
1788569923996,13.145022,77.5884911,14.25
1788569924997,13.145022,77.5884911,14.25
1788569925997,13.145022,77.5884911,14.25
1788569926997,13.145022,77.5884911,14.25
1788569927997,13.145022,77.5884911,14.25
1788569928997,13.145022,77.5884911,14.25
1788569929997,13.145022,77.5884911,14.25
1788569930997,13.145022,77.5884911,14.25
1788569931997,13.145022,77.5884911,14.25
1788569932997,13.145022,77.5884911,14.25
1788569933997,13.145022,77.5884911,14.25
1788569934997,13.1450111,77.5884813,14.25
1788569935997,13.1450111,77.5884815,14.25
1788569936997,13.1450111,77.5884815,14.25
1788569937997,13.1450111,77.5884815,14.25
1788569938997,13.1450111,77.5884815,14.25
1788569939998,13.1450111,77.5884815,14.25
1788569940998,13.1450111,77.5884815,14.25
1788569941998,13.1450111,77.5884815,14.25
1788569942998,13.145046,77.5884619,14.25
1788569943998,13.1450372,77.5884375,14.25
1788569944998,13.1450467,77.5884211,14.25
1788569945998,13.1450759,77.5884161,14.25
1788569946998,13.1451043,77.5884042,14.25
1788569947998,13.1451311,77.5883953,14.25
1788569948998,13.1451585,77.5883922,14.25
1788569949998,13.1452046,77.5883887,14.25
1788569950998,13.1452565,77.5884018,14.25
1788569951998,13.1453002,77.5884197,14.25
1788569952998,13.1453634,77.5884285,14.25
1788569953998,13.1454153,77.5884481,14.25
1788569954998,13.1454932,77.588485,14.25
1788569955998,13.1455495,77.5885158,14.25
1788569956998,13.1456077,77.5885665,14.25
1788569957998,13.1456783,77.58858,14.25
1788569958998,13.1457598,77.5886204,14.25
1788569959998,13.1458718,77.5886754,14.25
1788569960998,13.1459419,77.5887381,14.25
1788569961998,13.1460143,77.5887927,14.25
1788569962998,13.1460939,77.5888451,14.25
1788569963998,13.1461613,77.588899,14.25
1788569964998,13.1462263,77.5889429,14.25
1788569965998,13.1462904,77.5889917,14.25
1788569966998,13.146355,77.5890174,14.25
1788569967998,13.146423,77.5890488,14.25
1788569968998,13.1464668,77.5890768,14.25
1788569969998,13.1465269,77.589106,12.68
1788569970998,13.146589,77.5891447,11.46
1788569971999,13.1466678,77.5891912,10.36
1788569972999,13.146748,77.5892531,9.45
1788569973999,13.146847,77.5893217,8.81
1788569974999,13.1469342,77.5893696,8.43
1788569975999,13.1470267,77.5894234,8.23
1788569976999,13.1471265,77.5894642,8.12
1788569977999,13.1472224,77.5895361,8.06
1788569978999,13.1473368,77.5895967,8.52
1788569979999,13.1474379,77.5896556,8.26
1788569980999,13.1475472,77.5896819,8.13
1788569981999,13.1476746,77.589694,8.06
1788569982999,13.1477932,77.5896958,11.47
1788569983999,13.1478508,77.58973,11.09
1788569984999,13.1479579,77.5897173,9.62
1788569985999,13.1480818,77.5897069,8.78
1788569986999,13.1481945,77.5896985,8.4
1788569987999,13.1482996,77.5896968,8.2
1788569988999,13.1483556,77.589694,8.12
1788569989999,13.1484081,77.5896903,8.07
1788569990999,13.1484286,77.589659,8.37
1788569991999,13.1484628,77.5896527,8.29
1788569992999,13.148544,77.5896454,8.23
1788569993999,13.1486179,77.5896382,8.18
1788569994999,13.1487052,77.5896313,8.12
1788569995999,13.1487614,77.5896236,8.09
1788569996999,13.1488285,77.5896185,8.7
1788569997999,13.1488891,77.5896135,8.47
1788569998999,13.1489331,77.5896149,8.35
1788569999999,13.1489689,77.589615,8.28
1788570000999,13.148984,77.5896143,8.3
1788570001999,13.1489969,77.589617,8.26
1788570002999,13.149014,77.5896243,8.22
1788570003999,13.1490525,77.5896255,8.2
1788570004999,13.1491066,77.5896208,8.18
1788570005999,13.1492242,77.5896168,8.11
1788570006999,13.1492977,77.5896168,8.08
1788570007999,13.1493858,77.5896183,8.05
1788570008999,13.1494835,77.5896169,8.03
1788570009999,13.1496031,77.5896096,8.02
1788570010999,13.1497197,77.5896041,8.01
1788570011999,13.149849,77.5896016,8.0
1788570012999,13.1499849,77.5895998,8.0
1788570013999,13.1501112,77.5896089,8.0
1788570014999,13.1502454,77.5896196,8.0
1788570015999,13.1503818,77.5896376,8.0
1788570017000,13.1505199,77.589664,11.24
1788570018000,13.1506654,77.5896997,9.38
1788570019000,13.1508075,77.5897489,8.59
1788570020000,13.1509509,77.5898117,8.25
1788570021000,13.1510999,77.5898667,9.05
1788570022000,13.1512523,77.5899222,8.42
1788570023000,13.1514088,77.5899796,11.99
1788570023998,13.1515672,77.5900393,12.57
1788570024998,13.1517299,77.5901067,13.66
1788570025998,13.1518972,77.5901783,10.04
1788570026998,13.1520781,77.5902566,7.55
1788570027998,13.1522511,77.5903339,8.68
1788570028998,13.1524274,77.5903946,9.65
1788570029998,13.1525932,77.590457,12.29
1788570030998,13.1527761,77.5905257,10.24
1788570031999,13.1529409,77.5905882,10.01
1788570032999,13.1531173,77.5906579,10.67
1788570033999,13.1532941,77.5907277,11.08
1788570034999,13.1534459,77.5907876,11.93
1788570035999,13.1536373,77.5908633,11.03
1788570036999,13.1538027,77.5909287,10.86
1788570037999,13.1539773,77.5909974,9.59
1788570038999,13.1541197,77.5910533,5.15
1788570039999,13.1542971,77.5911231,3.65
1788570040999,13.1544775,77.5911932,2.56
1788570041999,13.1546446,77.5912576,2.34
1788570042999,13.1548061,77.5913194,4.69
1788570043999,13.15497,77.5913821,5.35
1788570044999,13.1551289,77.5914436,3.51
1788570045999,13.155283,77.591521,3.2
1788570046999,13.1554401,77.5915599,3.95
1788570047999,13.1555879,77.5916097,4.18
1788570048999,13.1557103,77.5916511,2.92
1788570049999,13.1558353,77.5916933,4.77
1788570050999,13.1559581,77.5917348,4.8
1788570051999,13.156092,77.5917799,7.65
1788570052999,13.1562271,77.5918256,6.77
1788570053999,13.1563546,77.5918686,5.08
1788570054999,13.1564821,77.5919119,4.61
1788570055999,13.1566188,77.5919585,4.77
1788570056999,13.1567512,77.5920034,5.6
1788570058000,13.1568863,77.5920487,5.44
1788570059000,13.1570227,77.5920947,5.45
1788570060000,13.1571615,77.5921416,5.68
1788570061000,13.157304,77.5921898,4.95
1788570062026,13.157451,77.59224,4.41
1788570063000,13.1576137,77.5922954,4.31
1788570064000,13.1577732,77.5923547,4.37
1788570065000,13.1579334,77.5924117,3.52
1788570066000,13.1580906,77.5924665,4.23
1788570067000,13.1582544,77.5925109,4.44
1788570068000,13.1584201,77.5925777,4.43
1788570069000,13.1585896,77.5926147,3.4
1788570070000,13.1587501,77.5926815,3.42
1788570071000,13.1589069,77.5927241,2.33
1788570072000,13.159066,77.5927677,2.11
1788570073000,13.1592157,77.5928201,2.04
1788570074000,13.1593675,77.5928713,2.25
1788570075000,13.1595272,77.592906,2.1
1788570076000,13.1596752,77.5929686,2.04
1788570077000,13.1598323,77.5929961,2.01
1788570078000,13.1599778,77.5930376,2.1
1788570079000,13.1601037,77.5930887,2.04
1788570080000,13.1602007,77.5931083,2.7
1788570081000,13.1602852,77.5931306,2.36
1788570082000,13.1603326,77.5931492,2.34
1788570083000,13.1603586,77.593157,2.23
1788570084000,13.1603963,77.5931686,2.17
1788570085000,13.1604467,77.5931834,2.31
1788570086000,13.160506,77.593201,2.26
1788570087000,13.1605702,77.5932079,2.42
1788570088000,13.1606261,77.5932241,4.93
1788570089000,13.1606604,77.5932339,10.15
1788570090000,13.1606336,77.5933932,2.52
1788570091000,13.1606211,77.5934588,2.55
1788570092000,13.1606199,77.5935128,2.44
1788570093000,13.1606217,77.5935437,2.39
1788570094000,13.160622,77.5935766,2.33
1788570095000,13.1606246,77.5936328,2.29
1788570096001,13.1606303,77.5937124,2.25
1788570097001,13.1606368,77.5938082,2.32
1788570098001,13.1606419,77.5938988,2.3
1788570099001,13.1606373,77.593986,2.51
1788570100001,13.1606351,77.5940802,2.31
1788570101001,13.1606174,77.5941962,2.17
1788570102001,13.160608,77.5943025,2.09
1788570103001,13.1606088,77.5944058,2.06
1788570104001,13.1606156,77.5945101,2.03
1788570105001,13.1606126,77.5946105,2.02
1788570106001,13.160609,77.5947092,2.01
1788570107001,13.1606122,77.5948058,2.11
1788570108001,13.1606045,77.5948968,2.06
1788570109001,13.1606196,77.5949802,2.19
1788570110001,13.16062,77.5950458,2.11
1788570111001,13.16062,77.5950863,2.18
1788570112001,13.16062,77.5951067,3.53
1788570113001,13.16062,77.5951254,2.13
1788570114001,13.16062,77.5951321,3.69
1788570115001,13.16062,77.5951376,3.46
1788570116001,13.16062,77.5951391,3.46
1788570117001,13.16062,77.5951605,3.61
1788570118001,13.16062,77.5951789,2.08
1788570119001,13.16062,77.5952069,2.1
1788570120001,13.16062,77.5952407,2.09
1788570121001,13.1606033,77.5952822,2.09
1788570122001,13.16062,77.5953162,2.23
1788570123001,13.160607,77.5953464,2.34
1788570124001,13.1606249,77.5953794,2.44
1788570125001,13.1606419,77.5954,2.5
1788570126001,13.1606599,77.5954317,2.5
1788570127001,13.1606744,77.5954571,2.56
1788570128001,13.1606618,77.5954799,2.54
1788570129001,13.1607319,77.5955116,2.51
1788570130001,13.1607688,77.5955349,2.49
1788570131001,13.1608108,77.5955608,2.46
1788570132001,13.1608506,77.5955825,2.44
1788570133001,13.1608807,77.5955944,2.42
1788570134001,13.160912,77.5956073,2.4
1788570135001,13.1609364,77.5956293,2.4
1788570136001,13.1609668,77.5956665,2.38
1788570137002,13.1610093,77.5957049,2.36
1788570138002,13.1610707,77.5957408,2.37
1788570139002,13.1611408,77.5957755,2.31
1788570140002,13.1612196,77.5958149,2.28
1788570141002,13.1613057,77.5958583,2.37
1788570142002,13.1614023,77.5959093,2.77
1788570143002,13.1615054,77.5959593,2.49
1788570144002,13.1616229,77.5960174,2.24
1788570145002,13.161739,77.5960689,2.12
1788570146002,13.1618624,77.5961265,2.06
1788570147002,13.1619844,77.5961851,2.38
1788570148002,13.1621133,77.5962452,2.17
1788570149002,13.1622487,77.5963066,2.07
1788570150000,13.1623878,77.5963737,2.03
1788570151000,13.1625243,77.5964352,2.01
1788570152000,13.1626748,77.5964926,2.01
1788570153000,13.1628097,77.5965679,2.0
1788570154000,13.1629563,77.5966375,2.2
1788570155000,13.1631036,77.5967056,2.1
1788570156000,13.1632505,77.5967729,2.05
1788570157000,13.1633998,77.5968443,2.5
1788570158000,13.163554,77.5969165,2.64
1788570159000,13.1637173,77.5969896,2.83
1788570160000,13.1638696,77.5970669,2.3
1788570161000,13.164038,77.5971342,2.1
1788570162000,13.1642044,77.5972054,2.35
1788570163000,13.1643676,77.5972741,3.02
1788570164000,13.1645102,77.5973409,2.38
1788570165000,13.1646571,77.5974097,2.69
1788570166000,13.1647864,77.5974724,2.74
1788570167000,13.1649205,77.5975409,4.01
1788570168000,13.1650616,77.5976029,3.44
1788570169000,13.1652022,77.5976619,3.87
1788570170000,13.1653483,77.5977244,2.76
1788570171000,13.1654991,77.5977852,2.66
1788570172000,13.1656476,77.5978669,2.7
1788570173000,13.1657992,77.5979336,2.93
1788570174000,13.1659562,77.5980011,2.55
1788570175000,13.1661108,77.5980771,2.31
1788570176000,13.1662781,77.5981372,2.11
1788570177000,13.1664279,77.5982182,2.04
1788570178000,13.1665645,77.5982766,5.29
1788570179000,13.1666924,77.5983039,5.97
1788570180000,13.1667945,77.5983389,5.91
1788570181000,13.166895,77.5983593,6.71
1788570182000,13.1670078,77.5983865,8.13
1788570183000,13.1671225,77.5984143,7.83
1788570184000,13.1672383,77.5984298,5.74
1788570185000,13.1673657,77.5984444,8.58
1788570186001,13.1675003,77.5984597,8.29
1788570187001,13.1676318,77.5984749,10.8
1788570188001,13.1677732,77.598491,13.09
1788570189001,13.1678952,77.5985055,15.74
1788570190001,13.1679797,77.5985153,12.14
1788570191001,13.1680653,77.5985253,12.66
1788570192001,13.1681516,77.598535,10.46
1788570193001,13.1682372,77.5985449,10.62
1788570194001,13.1683304,77.5985556,7.0
1788570195001,13.1684212,77.598566,9.86
1788570196001,13.1684935,77.5985896,8.24
1788570197001,13.1685583,77.5985508,6.48
1788570198001,13.1686226,77.5985532,7.94
1788570199001,13.1685661,77.59859,5.06
1788570200001,13.1686026,77.5985968,6.78
1788570201001,13.1686479,77.5985914,4.22
1788570202001,13.168695,77.5985967,4.86
1788570203001,13.1687549,77.5986034,6.05
1788570204001,13.1688221,77.5986246,7.64
1788570205001,13.1689693,77.5986422,3.19
1788570206001,13.1690899,77.598641,3.78
1788570207001,13.1691975,77.5986665,3.39
1788570208001,13.1693049,77.5986633,3.16
1788570209001,13.1694269,77.5986759,3.81
1788570210001,13.1695685,77.5986906,3.72
1788570211001,13.1697084,77.5987051,3.84
1788570212001,13.1698513,77.598721,2.9
1788570213001,13.1700028,77.5987374,2.92
1788570214001,13.1701568,77.5987537,2.76
1788570215001,13.1703064,77.5987695,3.12
1788570216001,13.1704541,77.5987849,2.47
1788570217001,13.170603,77.5987927,2.25
1788570218001,13.1707559,77.5988068,3.96
1788570219001,13.1709078,77.5988211,2.65
1788570220001,13.1710662,77.598836,2.26
1788570221001,13.1712153,77.5988475,2.1
1788570222001,13.171365,77.5988711,2.6
1788570223001,13.1715137,77.5988803,2.25
1788570224001,13.1716618,77.5988771,2.24
1788570225001,13.1717945,77.5988916,2.1
1788570226001,13.1719057,77.5988993,2.05
1788570227001,13.1720035,77.5988991,2.02
1788570228001,13.1720743,77.5988992,2.01
1788570229001,13.1721174,77.5988982,2.36
1788570230001,13.1721237,77.5988955,2.54
1788570231001,13.1721564,77.5988973,3.0
1788570232001,13.1722161,77.5988902,2.84
1788570233001,13.172298,77.5988909,2.72
1788570234001,13.1723903,77.5988992,2.51
1788570235001,13.1724919,77.5989083,2.31
1788570236002,13.1726015,77.5989182,2.66
1788570237002,13.1727138,77.5989433,3.03
1788570238002,13.172825,77.5989517,2.53
1788570239002,13.172907,77.598952,2.28
1788570240002,13.1729692,77.5989551,2.24
1788570241002,13.1730126,77.5989634,2.31
1788570242002,13.173026,77.5989638,3.08
1788570243002,13.1730565,77.598966,2.86
1788570244002,13.1730983,77.5989662,2.72
1788570245002,13.1731621,77.5989659,2.84
1788570246002,13.173215,77.5989712,2.86
1788570247002,13.1732552,77.5989738,2.87
1788570248002,13.1732918,77.5989769,2.97
1788570249002,13.1733278,77.5989794,2.88
1788570250002,13.1733712,77.5989851,2.81
1788570251002,13.1734232,77.5989809,2.75
1788570252002,13.1734774,77.5989848,2.69
1788570253002,13.1735276,77.598989,2.65
1788570254002,13.1735733,77.5989922,2.64
1788570255002,13.1736161,77.5989944,2.6
1788570256002,13.1736577,77.5989929,2.6
1788570257002,13.1736901,77.598991,2.63
1788570258002,13.1737347,77.598998,2.62
1788570259002,13.1737856,77.599004,2.59
1788570260002,13.1738386,77.5990077,2.68
1788570261002,13.1738905,77.5989956,2.84
1788570262002,13.1739387,77.5990021,2.84
1788570263002,13.173994,77.599008,2.79
1788570264002,13.1740588,77.5990189,2.72
1788570265002,13.1741203,77.5990251,2.63
1788570266002,13.1741868,77.5990313,2.57
1788570267002,13.1742687,77.5990385,2.43
1788570268002,13.1743566,77.5990459,2.54
1788570269002,13.1744473,77.5990539,2.7
1788570270002,13.1745412,77.5990668,2.56
1788570271002,13.1746404,77.5990786,2.33
1788570272002,13.1747435,77.5990882,2.52
1788570273002,13.1748485,77.5990999,3.04
1788570274002,13.1749428,77.5991088,3.29
1788570275002,13.1750291,77.5991161,4.9
1788570276000,13.1751114,77.5991258,3.67
1788570277000,13.1751992,77.5991309,2.97
1788570278000,13.1752784,77.5991422,3.15
1788570279000,13.1753516,77.5991299,2.69
1788570280000,13.1754181,77.5991314,3.06
1788570281000,13.1754795,77.5991328,2.89
1788570282000,13.1755345,77.599134,2.64
1788570283000,13.1756267,77.5991369,2.47
1788570284000,13.1757079,77.5991397,3.98
1788570285000,13.1757787,77.5991444,3.65
1788570286000,13.1758634,77.5991496,2.44
1788570287000,13.175954,77.5991551,2.71
1788570288000,13.1760495,77.5991744,2.43
1788570289000,13.1761463,77.5991819,2.26
1788570290000,13.17625,77.5991785,2.14
1788570291000,13.1763522,77.5991829,2.08
1788570292000,13.1764487,77.5991853,2.04
1788570293000,13.1765465,77.5991958,2.08
1788570294000,13.1766544,77.5991929,2.76
1788570295000,13.1767591,77.5991902,2.41
1788570296000,13.1768623,77.5992003,2.22
1788570297000,13.1769727,77.5992014,2.12
1788570298000,13.1770888,77.5992056,2.89
1788570299000,13.1771999,77.5992055,3.23
1788570300000,13.1773131,77.5992174,3.15
1788570301000,13.1774192,77.5992239,3.21
1788570302000,13.1775244,77.5992337,2.64
1788570303000,13.1776279,77.5992406,2.34
1788570304000,13.1777347,77.59925,2.4
1788570305000,13.1778353,77.5992554,2.22
1788570306000,13.1779473,77.5992475,2.12
1788570307000,13.1780608,77.5992543,3.16
1788570308000,13.1781761,77.5992605,2.78
1788570309000,13.1782983,77.599267,4.73
1788570310000,13.1784255,77.5992744,5.5
1788570311000,13.1785593,77.5992822,6.75
1788570312000,13.1787101,77.5992907,6.25
1788570313000,13.1788727,77.5993007,5.04
1788570314000,13.1790425,77.5993121,4.03
1788570315000,13.1792259,77.5993245,2.71
1788570316000,13.1794147,77.5993484,2.4
1788570317000,13.1796047,77.5993569,2.13
1788570318000,13.1797906,77.5993513,2.74
1788570319000,13.1799697,77.5993592,2.28
1788570320000,13.1801489,77.5993665,2.14
1788570321000,13.1803262,77.5993738,2.78
1788570322000,13.1804989,77.5993807,2.59
1788570323000,13.1806743,77.5993857,2.3
1788570324000,13.1808559,77.5993909,2.1
1788570325000,13.181041,77.5993963,2.03
1788570326001,13.1812277,77.5993993,2.24
1788570327001,13.1814246,77.5994024,2.12
1788570328001,13.1816249,77.5994211,2.03
1788570329001,13.1818247,77.5994209,2.02
1788570330001,13.1820142,77.5994118,3.71
1788570331001,13.1822084,77.5994148,2.23
1788570332001,13.1824076,77.5994345,2.07
1788570333001,13.182603,77.5994326,2.38
1788570334001,13.1827935,77.5994356,2.39
1788570335001,13.1829838,77.5994413,2.19
1788570336001,13.1831663,77.59943,2.09
1788570337001,13.1833491,77.5994323,2.73
1788570338001,13.1835358,77.5994354,2.23
1788570339001,13.1837235,77.5994685,2.45
1788570340001,13.1839112,77.5994904,2.38
1788570341001,13.1840991,77.5995153,2.26
1788570342001,13.1842895,77.5995415,2.66
1788570343001,13.1844755,77.5995686,2.64
1788570344001,13.1846585,77.5995974,2.31
1788570345001,13.1848451,77.5996246,2.9
1788570346001,13.1850325,77.5996342,3.69
1788570347001,13.1852186,77.5996624,3.11
1788570348001,13.1854042,77.5996932,2.87
1788570349001,13.1855882,77.5997258,2.8
1788570350001,13.1857662,77.5997803,2.68
1788570351001,13.1859448,77.5998172,2.34
1788570352001,13.1861224,77.5998523,2.83
1788570353001,13.1862915,77.5998897,2.44
1788570354001,13.1864587,77.5999231,2.39
1788570355001,13.1866245,77.5999585,2.46
1788570356001,13.1867854,77.599996,2.22
1788570357001,13.1869489,77.600034,2.08
1788570358001,13.1871091,77.6000703,2.03
1788570359001,13.1872718,77.6001056,2.19
1788570360001,13.1874309,77.6001371,2.07
1788570361001,13.1875886,77.6001707,2.03
1788570362033,13.1877484,77.6002027,2.32
1788570363001,13.1879064,77.6002357,2.12
1788570364001,13.188066,77.6002653,2.05
1788570365001,13.1882292,77.6002997,2.02
1788570366001,13.1883898,77.6003314,2.01
1788570367001,13.1885502,77.6003655,2.0
1788570368001,13.1887185,77.6003805,2.0
1788570369001,13.188883,77.6004091,2.37
1788570370001,13.1890484,77.6004381,2.14
1788570371001,13.1892137,77.6004671,3.02
1788570372001,13.1893796,77.6004959,2.37
1788570373001,13.1895412,77.6005237,2.14
1788570374001,13.1897049,77.6005519,2.05
1788570375001,13.1898639,77.6006035,2.02
1788570376001,13.1900365,77.6006281,2.1
1788570377002,13.1902092,77.6006734,2.04
1788570378002,13.1903719,77.6007143,2.01
1788570379002,13.1905349,77.6007504,2.0
1788570380002,13.1907012,77.6007825,2.62
1788570381002,13.1908726,77.6008098,2.22
1788570382002,13.1910468,77.600847,2.08
1788570383002,13.1912228,77.6008838,2.52
1788570384002,13.1914006,77.6009242,2.18
1788570385002,13.1915781,77.6009627,2.06
1788570386002,13.1917526,77.6010048,2.03
1788570387002,13.1919311,77.6010408,2.01
1788570388002,13.1921035,77.6010776,2.19
1788570389002,13.1922761,77.6011145,2.85
1788570390002,13.19245,77.6011468,2.59
1788570391002,13.1926328,77.6011749,2.35
1788570392002,13.1928163,77.6012108,2.49
1788570393002,13.1929968,77.601257,2.91
1788570394002,13.1931826,77.6012978,2.29
1788570395002,13.1933705,77.6013385,2.14
1788570396002,13.1935581,77.6013785,2.04
1788570397002,13.1937473,77.6014171,2.31
1788570398002,13.1939376,77.6014549,2.28
1788570399002,13.1941326,77.6014949,2.3
1788570400002,13.1943332,77.6015199,2.17
1788570401002,13.194532,77.6015566,3.38
1788570402001,13.1947291,77.6015931,2.02
1788570403001,13.1949268,77.6016296,3.51
1788570404001,13.1951239,77.6016654,3.97
1788570405001,13.1953172,77.6017014,4.36
1788570406001,13.1955077,77.6017436,4.08
1788570407001,13.1956922,77.6017854,3.84
1788570408001,13.195874,77.6018268,2.68
1788570409001,13.1960571,77.6018684,2.65
1788570410001,13.1962395,77.6019104,2.2
1788570411001,13.1964109,77.6019461,2.52
1788570412001,13.1965828,77.6019928,2.23
1788570413000,13.1967557,77.6020244,2.43
1788570414000,13.1969325,77.60206,2.73
