timestamp_ms,lat,lon,heading_rad,std_e_m,std_n_m,cov_ee,cov_en,cov_nn
1788572152273,13.256259730840505,77.62461752427681,2.375035705820463,1.9975757964587704,1.9975757964587704,3.990309062597891,0.0,3.990309062597891
1788572152333,13.256259730882782,77.62461752470274,2.375084815820463,1.9975992196223065,1.9975992196223065,3.9904026422356473,0.0,3.9904026422356473
1788572152394,13.256259730828576,77.62461752528465,2.375068531820463,1.9976201164696483,1.9976201164696483,3.990486129724213,0.0,3.990486129724213
1788572152455,13.256259730767534,77.62461752572592,2.375087502820463,1.9976392600505908,1.9976392600505908,3.990562613295472,0.0,3.990562613295472
1788572152515,13.2562597306206,77.6246175257857,2.3750274128204625,1.9976547044858088,1.9976547044858088,3.990624318354284,0.0,3.990624318354284
1788572152576,13.25625973046827,77.62461752572837,2.375018989820463,1.9976697916577328,1.9976697916577328,3.9906845965018487,0.0,3.9906845965018487
1788572152636,13.256259730592069,77.62461752586273,2.374975519820463,1.9976809810836889,1.9976809810836889,3.990729302183489,0.0,3.990729302183489
1788572152697,13.256259731033817,77.62461752566156,2.374958169820463,1.9976886071033264,1.9976886071033264,3.990759770950428,0.0,3.990759770950428
1788572152758,13.256259731441029,77.6246175250967,2.3749685468204627,1.9976939616352325,1.9976939616352325,3.9907811643538698,0.0,3.9907811643538698
1788572152818,13.256259731608235,77.62461752445537,2.375023896820462,1.9976956497983795,1.9976956497983795,3.9907879092233696,0.0,3.9907879092233696
1788572152879,13.256259731481505,77.62461752404245,2.3749584438204607,1.9976968722452813,1.9976968722452813,3.990792793378579,0.0,3.990792793378579
1788572152939,13.256259731232111,77.62461752392346,2.3749167138204603,1.9976948546577111,1.9976948546577111,3.990784732325894,0.0,3.990784732325894
1788572153000,13.256259731162665,77.62461752399662,2.3749271508204615,1.9976898088143944,1.9976898088143944,3.990764572240891,0.0,3.990764572240891
1788572153059,13.256259731280064,77.62461752380007,2.374940145820462,1.9976891795314136,1.9976891795314136,3.9907620580168928,0.0,3.9907620580168928
1788572153118,13.256259731306669,77.62461752339722,2.374942034820462,1.9976951999197676,1.9976951999197676,3.99078611178248,0.0,3.99078611178248
1788572153176,13.256259731036984,77.62461752279717,2.374891110820462,1.9977084552152728,1.9977084552152728,3.9908390720385913,0.0,3.9908390720385913
1788572153235,13.256259730715254,77.62461752208775,2.374880451820462,1.997728928628171,1.997728928628171,3.99092087227786,0.0,3.99092087227786
1788572153294,13.256259730519458,77.62461752149609,2.3748696548204613,1.997754622206113,1.997754622206113,3.99102353054589,0.0,3.99102353054589
1788572153353,13.256259730344365,77.62461752105472,2.3748912768204615,1.9977851749001063,1.9977851749001063,3.991145605050649,0.0,3.991145605050649
1788572153412,13.256259729812433,77.6246175206481,2.374878014820462,1.997823095497467,1.997823095497467,3.9912971209030808,0.0,3.9912971209030808
1788572153471,13.25625972886552,77.62461752016715,2.3748661888204623,1.9978653346345856,1.9978653346345856,3.991465895334563,0.0,3.991465895334563
1788572153529,13.256259727673106,77.62461751929872,2.374914212820463,1.997912275760965,1.997912275760965,3.991653461636359,0.0,3.991653461636359
1788572153588,13.256259726717907,77.62461751816831,2.374918901820463,1.9979654205519417,1.9979654205519417,3.991865821721296,0.0,3.991865821721296
1788572153647,13.256259725970216,77.62461751682628,2.374885271820463,1.9980225303134973,1.9980225303134973,3.9920940316403506,0.0,3.9920940316403506
1788572153706,13.256259725243732,77.62461751559773,2.374876185820463,1.9980864204829776,1.9980864204829776,3.9923493437184785,0.0,3.9923493437184785
1788572153765,13.256259724511189,77.6246175143873,2.3748527448204637,1.9981543427242656,1.9981543427242656,3.9926207773478417,0.0,3.9926207773478417
1788572153824,13.25625972359482,77.62461751298676,2.3748752828204633,1.998226421531638,1.998226421531638,3.992908831707135,0.0,3.992908831707135
1788572153882,13.256259722575766,77.62461751144019,2.3748103808204633,1.9983028878516105,1.9983028878516105,3.993214431596085,0.0,3.993214431596085
1788572153941,13.256259721695873,77.62461750977982,2.374782844820463,1.9983866198476088,1.9983866198476088,3.9935490823859503,0.0,3.9935490823859503
1788572154000,13.256259720651975,77.62461750836079,2.374822524820462,1.998475235294494,1.998475235294494,3.9939032660853826,0.0,3.9939032660853826
1788572154061,13.256259719431672,77.62461750710939,2.374828997820462,1.998569143453863,1.998569143453863,3.994278621165907,0.0,3.994278621165907
1788572154121,13.256259718497226,77.62461750557122,2.374722857820463,1.998656249500835,1.998656249500835,3.994626803668744,0.0,3.994626803668744
1788572154182,13.256259717673435,77.62461750346405,2.374783764820462,1.9987389798606352,1.9987389798606352,3.994957509614333,0.0,3.994957509614333
1788572154242,13.256259716660152,77.62461750119685,2.3748355448204617,1.9988171772033192,1.9988171772033192,3.995270107883046,0.0,3.995270107883046
1788572154303,13.256259715774007,77.62461749870195,2.3748440258204617,1.9988900945028505,1.9988900945028505,3.995561609901614,0.0,3.995561609901614
1788572154364,13.256259715379068,77.62461749609604,2.3748865758204616,1.9989575815012648,1.9989575815012648,3.995831412641385,0.0,3.995831412641385
1788572154424,13.256259715360722,77.62461749360743,2.374878865820462,1.999016994155492,1.999016994155492,3.9960689429224576,0.0,3.9960689429224576
1788572154485,13.256259715303257,77.62461749116885,2.3749048968204605,1.9990701572101663,1.9990701572101663,3.9962814934482793,0.0,3.9962814934482793
1788572154545,13.25625971513612,77.6246174888282,2.374901296820461,1.9991182018172304,1.9991182018172304,3.996473584836956,0.0,3.996473584836956
1788572154606,13.256259715123814,77.62461748656993,2.374820799820461,1.9991596929859112,1.9991596929859112,3.9966394780595222,0.0,3.9966394780595222
